tweet_text,cyberbullying_type
"@user eso noes bulling, eso es ser pervertido XD",not_cyberbullying
My head is killing me!!! Fuckkkkk,not_cyberbullying
@user Here2.  https://t.co/xWJzpSodGj,not_cyberbullying
"Adoraria ter o cabelo azul ou branco tipo from uk, AMO ISSO! Mas em criciuma é pedir bullying",not_cyberbullying
RT @user: 12-YEAR-OLD GIRL GANG RAPED BY ALBANIANS IN LONDON http://t.co/BKMK4cVYBv …,not_cyberbullying
RT @user: FIREWORKS!,not_cyberbullying
(It didn't work.),not_cyberbullying
"momento vou sofrer bullying eternamente, e ser odiado pelo meus proprios idolos, olha que legal",not_cyberbullying
ME DAR UNFOLLOW ENQUANDO ESTOU DORMINDO É BULLING VIU...,not_cyberbullying
@user tudo bem gatona? *-* cadê você no msn pro bullying d'osamô? :/ tá no trampo? :O,not_cyberbullying
#ìë_4ì¼4ì_ììê³µê° https://t.co/jNwkUlTrPC,not_cyberbullying
@user @user http://t.co/Jb250ZnHNo,not_cyberbullying
@user no,not_cyberbullying
"#flashback pas SD di-bully terus, dipalak sama kakak kelas yg nakal (╥﹏╥)",not_cyberbullying
Kat's attitude is getting on my nerves. @user #mkr #mkr2015,not_cyberbullying
RT @user: PROPAGEZ Islam = Lapidation Amputation Décapitation Crucifixion Terrorisme Barbarie Dégénérés http://t.co/xlDh0MLT0m http://t.…,not_cyberbullying
"tirei um monte de fotos sexta e nenhuma ficou boa :s só sofro bullying da câmera fotográfica, só isso --'",not_cyberbullying
I missed you Texan #mkr,not_cyberbullying
Nintendo 3DS http://t.co/HbxvCUvVNk,not_cyberbullying
@user aonde ?? eu sofro bullying naquele curso,not_cyberbullying
não é bullying se eu não aceitar seu depoimento só pq é capenga,not_cyberbullying
ラストのパンツ…　ラスパン発見！ラスパンじっくり見よ。ワーオｗｗｗ　（BULLY・13）,not_cyberbullying
Todo mundo escurando #Elo da @user e eu não?isso é bullying,not_cyberbullying
"Senhor Pena sofria bullying no galinheiro e, agora, vive sua vingança em restaurante",not_cyberbullying
"emosi tingkat dewa, parah. puasa2 adaa aja ya yg nge bully-_-",not_cyberbullying
"“@user: ""Bullying"", dificil de resolver en escuelas http://t.co/YiRtERE” sobretodo cuando no se intenta ni se cree en el respeto!",not_cyberbullying
Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/LVpwAio,not_cyberbullying
#mkr I love it,not_cyberbullying
Woo hoo go you humble girls #MKR,not_cyberbullying
"@user no es bullying, es la verdad!",not_cyberbullying
@user http://t.co/DvSc4VhOVN,not_cyberbullying
"acho que sofro bullying pelos meus próprios ""amigos"" ]=",not_cyberbullying
Calm your hair!!,not_cyberbullying
"@user olha o bullying husahuas... Para com invejinha ta, isto é prq vc queria minha Ice. ;P",not_cyberbullying
El acoso cuentas como bullying?,not_cyberbullying
"Tipo,agora todo mundo descidiu praticar bullying,todo mundo é grunge,todo mundo é feio e todo mundo é incompreendido.Qué sabe..EU ODEIO ISSO",not_cyberbullying
"Meninos do Tumblr são assim: - › Meninas do Tumblr são assim: › › E eu, sou assim: › › Isso é bullying. http://tumblr.com/xso41h5wqq",not_cyberbullying
"@user eu uso a minha beeem assim, e ainda tem gente que me chama de Restart, Bullying.",not_cyberbullying
@user @user a nicol sofreu bullying kkkkkkkkkk,not_cyberbullying
Damn he liked it #MKR,not_cyberbullying
Impressão minha ou a galera tá fazendo bullying contra o Cumpadre Washington?? #AFazenda,not_cyberbullying
"er, THOSE.",not_cyberbullying
Cyber bullying: Out you go! | Malay Mail Online http://bit.ly/nsYk0v,not_cyberbullying
"@user é bullying por que quando tem ing é sempre no final, maior frescura dos americano :S",not_cyberbullying
I love little kid 'foodies'.  #mkr,not_cyberbullying
"Usa brinco de ziper, crocs, calça verde neon e ainda reclama que sofre bullying",not_cyberbullying
"Gostei do clipe novo da Jessie J. Trata do bullying de forma ""engraçada"" e a menininha é uma graça.",not_cyberbullying
"@user @user defy, tu sofre bullying, ja percebeu? kkkkkkkkk",not_cyberbullying
@user http://t.co/uuUDXX4CTY,not_cyberbullying
QUE BULLYING... PQ NO MT AGENTE VAI ASSISTIR O ULTIMO CAPITULO DA NOVELA POR ULTIMO? PQP..,not_cyberbullying
"Hj em dia, ñ é q o aluno bate no professor, o certo é dizer q o professor deu uma ""carada na mão do aluno"" e o aluno sofre bullying kkkkkk!",not_cyberbullying
i hate video games,not_cyberbullying
"geente, sera que o menino saiu da escola G_G , por causa do bulling , PQP NAO SEI ESCREVER ESSA POHHA ¬.¬,",not_cyberbullying
Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/ngB5koZ,not_cyberbullying
@user looks class mate,not_cyberbullying
É meu. A vida está passando pra mim. Ontem eu estava sofrendo e praticando bullying na sétima série. Hoje eu to estudando p/ vestibular.,not_cyberbullying
"Esse povo da sala só me difama, sofro mt bullying mano ): KKK",not_cyberbullying
"Depois que sofre bully , nao sabe pq kkkkkkkkkkkkkkkkkkkkkkkk",not_cyberbullying
A Rebecca Black la sacaron del colegio porque le hacían bullying: http://huff.to/p7b1rC,not_cyberbullying
@user JAJA VEZ Q TENGO RAZON TE QUEJAS X TODO PORQUE NO PUDISTE VER A CATA Y LA JUNTA ESO ES DE VIEJA CHICA JAJAJAJA EL BULLYING,not_cyberbullying
I love Colin!!! #mkr,not_cyberbullying
Fucking lol! Crime against cooking! Hahahahahahahaha #MKR #MKR2015,not_cyberbullying
vou sofrer bullying,not_cyberbullying
@user Hahahahahhaahahahahahahahahahahahahahahahahahahahahahahahahahaha (( bulling weeey,not_cyberbullying
Frio é bullying contra os solteiros. http://t.co/79vVpNx,not_cyberbullying
#loveher,not_cyberbullying
Fuck Kat and Andre #mkr,not_cyberbullying
@user @user No.,not_cyberbullying
@user opaa hauahuahauahua mais que bulling xD,not_cyberbullying
https://â¦,not_cyberbullying
"@user s/udent, j/udent, lawyer, j/",not_cyberbullying
No.  Just no.,not_cyberbullying
Take Care,not_cyberbullying
RT @user: Crossing my fingers for the #killerblondes get rid of #katandandre #MKR,not_cyberbullying
So enjoyable.,not_cyberbullying
Yreka: still alive,not_cyberbullying
@user @user @user @user @user http://t.co/5U3odWZSKi,not_cyberbullying
So. Much. To. Hate.,not_cyberbullying
me: ð,not_cyberbullying
juss gotta tell my bestfriend @user something later .,not_cyberbullying
@user Here4. https://t.co/xWJzpSodGj,not_cyberbullying
"[Blogs] Miscellanées d'Eleuthère » It gets bitter: On parle beaucoup de bullying, de harcèlement à l'école etc.,... http://bit.ly/pozUvV",not_cyberbullying
",  Frio é bulling contra os solteiros... Agnt qe o diga né Sis @user ?",not_cyberbullying
#FateNumberFor,not_cyberbullying
"1992: Tony, el bully del salón, roba el reloj de Donatello al pequeño @user .Este sería su 1er y único 'Nos vemos a la salida'. Lo recupera",not_cyberbullying
"@user ese tambien lo deberia de estar viendo iker, eso del bulling se le daaa al chavo",not_cyberbullying
RT @user: @user http://t.co/rF0O1pXAB6 http://t.co/Sd6Px23KRK,not_cyberbullying
RT @user: islam begone http://t.co/kfLRB5qSBf,not_cyberbullying
Dormir cedo porque amanhã o dia vai ser cheio demais pode ser considerado bullying?,not_cyberbullying
Just NOW?!?!?  😄😃😀,not_cyberbullying
@user ROFL.,not_cyberbullying
And double #Simpsons episode trumps #mkr,not_cyberbullying
@user wat,not_cyberbullying
@user lolllllll.,not_cyberbullying
Man Colin is HOT!!! #mkr2015 #mkr,not_cyberbullying
@user UMMMM FIND HIM,not_cyberbullying
"@user @user não vale fazer bullying comigo, o @user  deixou eu ir kkk'",not_cyberbullying
@user storing it for later!,not_cyberbullying
God y'all some broke boys..,not_cyberbullying
yah yah maen bully bully an deh . norak !!,not_cyberbullying
"Diprofam de Carabineros realizó capacitación dirigida a educadores, padres y apoderados en Arica http://t.co/t1VrILs #bullying",not_cyberbullying
Karma karma karma! #mkr,not_cyberbullying
"sofrir Bullying na escola,sair e minha mãe passou 1 ano pra perceber e me criticou meu Pai vive viajando e me perguntou sobre isso pelo Tel.",not_cyberbullying
Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/HiokLPC,not_cyberbullying
@user @user more Guetta mate....,not_cyberbullying
@user no u,not_cyberbullying
@user Eu acho que divia jogar ela da escada viu! Qualquer coisa você fala que sofria bullying e você sai de boa.,not_cyberbullying
3. Kat and Andre,not_cyberbullying
Tooooooo hungry,not_cyberbullying
"#curhatAdmin Jd admin ga gampang , kadang jg di bully ma admin2 laen T.T",not_cyberbullying
@user SI OH! hdkshajdkasdhakjsdhkjs ash me gusta hacerte bulling :B,not_cyberbullying
@user lameeee,not_cyberbullying
Manifestação na Avenida Paulista chama atenção contra o bullying e a violência infantil | Agencia Brasil: El... http://t.co/D8zsl2G,not_cyberbullying
@user you okay?,not_cyberbullying
@user HSAUHAUAUHSUAHUSA' Isso é bullying sua valentona! ;D sabe pra onde eu vou agora? pro niver daquelas gemeas! kkkkkkkkk',not_cyberbullying
Increíble que para el país sea más importante el bullying misógino y colectivo a una persona que el despilfarro de dineros públicos.,not_cyberbullying
Hot lemon curd. NO. *grrrrrrrrrrr* #MKR,not_cyberbullying
Nap Time .,not_cyberbullying
Dnt be a #cyberbully,not_cyberbullying
"To sofrendo Bullying... só pq sou Universitário, ainda mais de ADM, não posso trabalhar em supermercado em função ""abaixo"" do esperado???",not_cyberbullying
"Hoje, 17 adolescentes vão tirar suas próprias vidas, devido ao bullying. - › Reblog se você se importa. › ›... http://tumblr.com/xbf3xsxnct",not_cyberbullying
Echaba de menos hacer bullying sin censura!,not_cyberbullying
ISSO É PRECONCEITO E BULLYING @user @user,not_cyberbullying
[En nuestro blog] Congreso sobre bullying http://t.co/ViopYmL,not_cyberbullying
"Hoje, 17 adolescentes vão tirar suas próprias vidas, devido ao bullying. - › Reblog se você se importa. › ›... http://tumblr.com/xqc3xn23rc",not_cyberbullying
4.- La @user Me hace Bulling Sicologico D;,not_cyberbullying
“@user: anTV lagi di-bully setimeline :))” ada account twitter nya ga ya si antv mas?,not_cyberbullying
"@user Outside, dingbat.",not_cyberbullying
Good evening. =)),not_cyberbullying
"poxaaaa, sofro bullying da familia da fer",not_cyberbullying
"hoje fomos no  Fórum pra uma palestra de bullying .Eu descobri que sofro disso com a @user , @user e o @user todo dia . KKKK",not_cyberbullying
"Quem mais sofre bullying: ( ) Loiras burras. ( ) Nerds. (X) O número “24” da chamada. Lembrei do Luís agora, ele sempre fala dois quatro k",not_cyberbullying
Drasko/drongo #mkr,not_cyberbullying
Professor de ed.fisica é tão folgado perdeu meu atestado e não quer assumir e ainda mandou eu procurar .. eu sofro bulling mesmo,not_cyberbullying
so sofro bullying pelos meus amigos pqp,not_cyberbullying
"RT @user: Yeh. Laugh again, Kat. #mkr",not_cyberbullying
"Porra, eh bullying comigo? So faltou luz aqui em casa?",not_cyberbullying
@user randi@user.io,not_cyberbullying
"ée vo sar aqi, deixar o bully baixando..",not_cyberbullying
@user hahaha I'm laughing at myself,not_cyberbullying
@user fucking joke !,not_cyberbullying
"candied pecans. com'n pete, u love it don't u. #mkr",not_cyberbullying
sociais,not_cyberbullying
Yeah Katie and Nikki are so going to LOVE Annie #mkr,not_cyberbullying
@user http://t.co/PkhHdSGYpG,not_cyberbullying
@user @user not sure,not_cyberbullying
@user @user http://t.co/CoAGfDdAnU,not_cyberbullying
"Cerca de 70% de crianças envolvidas com bullying sofrem castigo corporal, mostra pesquisa http://t.co/g0Sx8O3 via @user",not_cyberbullying
@user Shame on Zuckerberg.,not_cyberbullying
@user precious u at me lol.,not_cyberbullying
@user e eu você ta lendo??? Se falar que não é bullying hein not,not_cyberbullying
È @user eu ea @user estamos sofrendo bulling mas não somos colegas nem moramos na mesma cidade mas sofremos por ser colorida,not_cyberbullying
@user http://t.co/2AXPNlSIkg,not_cyberbullying
@user @user more http://t.co/jVlwL5RbDl,not_cyberbullying
@user yessss *quiet fist pump* i am a trendsetter,not_cyberbullying
@user good,not_cyberbullying
"bully,,bully",not_cyberbullying
"Minha Dash ta cheia de foto de gente bonita, isso dai é bullying. http://tumblr.com/x5y3ydy1oe",not_cyberbullying
@user @user KKKKKKKKKKKK parem de bullying cmg )=,not_cyberbullying
Sassy girls rule. #killerblonds #MKR,not_cyberbullying
Frio é bullying contra os solteiros. http://t.co/QdAS9Mo,not_cyberbullying
"MAN SAID IN VAUXHALL SOME BLACK YOUTS ARE DRIVING A BULLY VAN PLAYIN ""BAD BOYS"" AHAHAAHAHA",not_cyberbullying
professora to sofrendo bullying tao me chamano de cara rachada,not_cyberbullying
NOOOOOOOOO! Not another instant restaurant round! Waaaaaaaaaah #MKR,not_cyberbullying
@user @user @user @user i don't know. but i feel like @user would.,not_cyberbullying
"Dou um empurrão em uma pessoa, isso se chama : - › EU : empurrão. › › SOCIEDADE : bullying ! http://t.co/zmQzdO5",not_cyberbullying
"Já sofri bullying com a música: "" olha lá quem vem virando a esquina vem diego...."" #sbt30anos",not_cyberbullying
@user BS. http://t.co/h8zIYItPR4,not_cyberbullying
@user otra vez con el bulling :),not_cyberbullying
#MKR WA R THE BIGGEST BITCHES EVER,not_cyberbullying
LOOOL @user @user,not_cyberbullying
Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/KN835W6,not_cyberbullying
Dessert is served.  #MKR http://t.co/XRwjTJSxhZ,not_cyberbullying
@user I can ma'am :),not_cyberbullying
@user @user http://t.co/fbouEgDJvZ,not_cyberbullying
Judgement time #mkr #hungrycampers,not_cyberbullying
"o @user tá praticando bullying comigo, é! u_u",not_cyberbullying
Her leg was dry!! Bahahahahahahaha #mkr,not_cyberbullying
@user ah emang si @user korban bully lo ca! Bully dasar lo! Haha,not_cyberbullying
Tengo miedo!! No quiero ser víctima del bullying,not_cyberbullying
A torcida do Ceará é foda. Fica praticando bullying direto. hahahah,not_cyberbullying
@user nada... conté un pésimo chiste. digno de bullying similar al de ninel o de las señitasdepolanco..,not_cyberbullying
"@user #kasian ""@user:  #ClassAward Temen sekelas kalian yang sering di-bully .......... #MentionKe #IsiTitikTitik""",not_cyberbullying
STFU Drasko!! #MKR,not_cyberbullying
¿Crees que el bullying deberia ser considerado por la ley un delito? http://cnnmexico.com/mexicoopina // jaja no mames,not_cyberbullying
Frio é bullying contra os solteiros. http://t.co/5NxTrfT,not_cyberbullying
É bullying voce ir na aula em plena segunda feira.,not_cyberbullying
@user Itu beneran tayang hanya di Jakarta atau tweet yang berniat nge-bully saya? :| @user,not_cyberbullying
"To sofrendo bullying no mc. Primeiro n me deram bandeja, depois não tinham troco e agora a bia gorda ta tomando minha coca",not_cyberbullying
#juegosdecolegio Cuando me encerraban en el armario y le daban vueltas hasta que quedara con graves contusiones. Bullying mode on (broma),not_cyberbullying
@user i am grandma. :P,not_cyberbullying
@user Yeah.,not_cyberbullying
“@user: Haaaaha! Good one!,not_cyberbullying
@user fuck no,not_cyberbullying
"Quem mais sofre bullying: - › ( ) Loiras. › › ( ) Nerds. › › (X) O número “24” da chamada. › › HEEEY , eu... http://tumblr.com/xdt3xr29vo",not_cyberbullying
bah cara eh foda deve se bullying mas tem gnt q brinca de se feinho ://,not_cyberbullying
@user FUCK YES.,not_cyberbullying
@user @user ISSO SIM É BULLYING. DENUCIEM!,not_cyberbullying
Never let anger cloud ur judgement give room 4 explanation #Fact,not_cyberbullying
@user @user @user @user @user @user @user @user Good night.,not_cyberbullying
@user man you bulling,not_cyberbullying
@user heh.,not_cyberbullying
Paleo Evans is a lil fuckboi. #mkr #pete,not_cyberbullying
【自動post】BULLY（いじめ）とSUICIDE（自殺）で、BULLYCIDE（いじめ自殺）。もっとも、自殺するのは憎い相手を殺した後。死なばもろとも…ってところかしら,not_cyberbullying
oh no.....#MKR,not_cyberbullying
To sofrendo bullying vendo as fotos desse povo infinitamente mais bonito que eu. http://tumblr.com/xtw3ycohnb,not_cyberbullying
@user @user @user @user @user Conspiracy garbage.,not_cyberbullying
Frio é bullying contra os solteiros..... #podenão,not_cyberbullying
na real sofro bullying por ter uma geladeira na sala mas ta de boa,not_cyberbullying
@user hahahaha,not_cyberbullying
"@user um mlk levou na escola, vai sofrer bullying pro resto da vida!",not_cyberbullying
@user @user @user lol. suuuuuuuuuuuuuuuuuure.,not_cyberbullying
"assunto no programa do Jô agora é bullying, ou seja, estão todos se bulinando lá JDOIASJIODJAODJSOJO QUE MERDA DE PIADA",not_cyberbullying
i would never want to get bullied.,not_cyberbullying
@user mana arsenal lo ry? Cuman jadi bahan bully an wkakaka,not_cyberbullying
I GOTTA QUIT FUKKN WITH YUUUU!!!!!!!,not_cyberbullying
ROFL,not_cyberbullying
a mamãe ta dizendo que eu e a helena praticamos bullying com ela hauahau,not_cyberbullying
@user baru sy bully gitu aja di sekolah udah #nangisdibawahshower apalagi km dibully ama @user dong nangis darah km,not_cyberbullying
